COUNTRY,TF14,YEAR,mean_perc,SE420,SE605,SE131,SE136,SE207,SE270,SE281,SE336,SE360,SE370,SE375,SE380,SE135,SE206,SE256,SE600,SE405,SE132,SE425,SE011,plus,miners
(LVA) Latvia,(80) Mixed crops and livestock,2005,24.135021097046412,8000.0,7021.0,23820.0,250.82606084,678.7371623,23299.0,10032.0,7518.0,2613.0,2600.0,195.0,340.0,11784.0,9916.0,2119.0,6676.0,803.0,1.0223572389,4147.0489005,5289.92,31299.0,23299.0
(MLT) Malta,(16) Specialist other fieldcrops,2005,8.4,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(20) Specialist horticulture,2005,34.8,11563.0,3458.0,23374.0,8048.906376000001,755.29494445,15327.0,5296.0,5571.0,1677.0,2538.0,175.0,70.0,23359.0,14.0,0.0,3326.0,190.0,1.5249985228,9005.589871600001,4029.76,26890.0,15328.0
(MLT) Malta,(35) Specialist wine,2005,0.0,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(36) Specialist orchards - fruits,2005,0.8,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(38) Permanent crops combined,2005,1.2,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(45) Specialist milk,2005,4.0,36649.0,25814.0,156579.0,991.46395406,1276.4759472,145569.0,115566.0,17986.0,5669.0,2070.0,3595.0,683.0,4845.0,149811.0,1923.0,25639.0,0.0,1.0756346243000001,18193.374485,7933.53,182218.0,145569.0
(MLT) Malta,(48) Specialist sheep and goats,2005,8.799999999999999,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(49) Specialist cattle,2005,4.3999999999999995,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(50) Specialist granivores,2005,8.0,40235.0,32826.0,131403.0,2202.7809884,791.1242637999999,124305.0,93964.0,16583.0,5335.0,6928.0,161.0,1335.0,1731.0,128243.0,1429.0,32635.0,502.0,1.0571001457,24624.934063999997,5485.38,164540.0,124306.0
(MLT) Malta,(60) Mixed crops,2005,20.4,7404.0,2442.0,12734.0,3746.5668501,813.03839926,7746.0,2497.0,3206.0,1586.0,325.0,126.0,7.0,12646.0,85.0,3.0,2356.0,60.0,1.6438511641999998,5939.4050585,3257.38,15150.0,7746.0
(MLT) Malta,(70) Mixed livestock,2005,0.8,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(80) Mixed crops and livestock,2005,8.4,,,,,,,,,,,,,,,,,,,,,,
(NED) Netherlands,(15) Specialist COP,2005,0.6601749463607856,,,,,,,,,,,,,,,,,,,,,,
(NED) Netherlands,(16) Specialist other fieldcrops,2005,11.586070308631788,31754.0,15716.0,192972.0,3568.6822263000004,880.96098999,172443.0,51182.0,48675.0,26337.0,14639.0,15438.0,16173.0,165749.0,5341.0,21882.0,11670.0,-445.0,1.1190447509,43975.812995,3816.46,204197.0,172444.0
(NED) Netherlands,(20) Specialist horticulture,2005,20.18484898498102,45655.0,4781.0,571731.0,74983.341051,850.61711017,526230.0,150429.0,164679.0,69947.0,106452.0,9549.0,25174.0,542714.0,1582.0,27436.0,725.0,-572.0,1.0864667723,33229.833619,11959.29,571884.0,526230.0
(NED) Netherlands,(36) Specialist orchards - fruits,2005,2.574682290807064,17176.0,1081.0,205634.0,12498.508534999999,942.40950226,186830.0,47364.0,49060.0,41150.0,33062.0,2651.0,13543.0,155933.0,31755.0,17946.0,-769.0,-857.0,1.100643375,22976.052855,6314.52,204008.0,186830.0
(NED) Netherlands,(38) Permanent crops combined,2005,0.2805743522033339,,,,,,,,,,,,,,,,,,,,,,
(NED) Netherlands,(45) Specialist milk,2005,32.21653738240634,51033.0,18964.0,192350.0,87.860973851,1736.7351232,156669.0,50295.0,49560.0,24612.0,2279.0,9083.0,20840.0,3673.0,174173.0,14505.0,16227.0,-875.0,1.2277463274,53698.170256,3805.51,207702.0,156670.0
(NED) Netherlands,(48) Specialist sheep and goats,2005,3.2348572371678492,1435.0,7365.0,117672.0,110.28440322,1519.4973964,120021.0,44235.0,36927.0,20078.0,2680.0,7684.0,8418.0,3327.0,93178.0,21167.0,5610.0,-1826.0,0.9804248268000001,13864.389571000002,3583.6,121456.0,120021.0
(NED) Netherlands,(49) Specialist cattle,2005,9.044396765142764,7712.0,24246.0,82262.0,142.12980191,580.03841513,94235.0,28220.0,32985.0,16862.0,2276.0,4909.0,8984.0,4371.0,66338.0,11553.0,21451.0,-1765.0,0.8729399293000001,20560.393452,2834.12,101948.0,94235.0
(NED) Netherlands,(50) Specialist granivores,2005,12.031688397425318,50522.0,2450.0,402485.0,924.37184718,942.92462175,350500.0,229113.0,51683.0,35224.0,9694.0,4040.0,20746.0,7144.0,384236.0,11106.0,-737.0,-726.0,1.1483181731999998,58453.67271900001,3265.18,401022.0,350500.0
(NED) Netherlands,(60) Mixed crops,2005,1.3863673873576499,,,,,,,,,,,,,,,,,,,,,,
(NED) Netherlands,(70) Mixed livestock,2005,3.548440336689223,38328.0,11320.0,225904.0,206.14888026,1061.0330043,193995.0,97486.0,47545.0,22630.0,2954.0,7788.0,15592.0,5714.0,213318.0,6872.0,8276.0,-1856.0,1.1644808128,39140.197733,4032.88,232324.0,193995.0
(NED) Netherlands,(80) Mixed crops and livestock,2005,3.251361610826869,23850.0,18913.0,255901.0,1805.9556009,1017.9437862999999,246207.0,101584.0,62459.0,35683.0,5236.0,14723.0,26521.0,95630.0,140825.0,19447.0,14158.0,-3.0,1.0393765347,38269.52768,4037.11,270056.0,246206.0
(OST) Austria,(15) Specialist COP,2005,4.390456476740385,15163.0,29989.0,29122.0,496.13518806,1315.2730079000003,41659.0,8103.0,16258.0,11815.0,246.0,3884.0,1352.0,20796.0,670.0,7657.0,29277.0,-1577.0,0.6990630455,28745.508972000003,1707.1,56822.0,41659.0
(OST) Austria,(16) Specialist other fieldcrops,2005,7.103170279986927,26677.0,27817.0,54830.0,1002.3248778999999,992.39867178,54687.0,12889.0,20048.0,13116.0,2504.0,4480.0,1649.0,43843.0,1366.0,9620.0,28220.0,-1686.0,1.0026155698,31245.351147,2629.83,81364.0,54686.0
(OST) Austria,(20) Specialist horticulture,2005,0.31593855539819155,,,,,,,,,,,,,,,,,,,,,,
(OST) Austria,(35) Specialist wine,2005,6.710970693975378,17355.0,18481.0,49208.0,1590.7719465,945.82673492,51072.0,10357.0,19516.0,13362.0,2981.0,2630.0,2226.0,42479.0,572.0,6157.0,19351.0,-132.0,0.9635056587,14305.322211,3991.28,68427.0,51073.0
(OST) Austria,(36) Specialist orchards - fruits,2005,1.8302647347205578,14303.0,6134.0,51201.0,4607.734946500001,462.91946248,45949.0,5097.0,16500.0,12644.0,9429.0,1171.0,1108.0,43476.0,175.0,7550.0,9243.0,-192.0,1.1143013075,12968.095607,4451.21,60252.0,45949.0
(OST) Austria,(38) Permanent crops combined,2005,0.21788865889530448,,,,,,,,,,,,,,,,,,,,,,
(OST) Austria,(45) Specialist milk,2005,32.99923738969387,21239.0,15754.0,45921.0,64.467377411,1401.7873335000002,41078.0,9809.0,15238.0,13689.0,337.0,828.0,1177.0,1657.0,34083.0,10181.0,17711.0,-1316.0,1.1178974889,15043.107574000001,3741.23,62316.0,41078.0
(OST) Austria,(48) Specialist sheep and goats,2005,5.055016886371065,26187.0,20014.0,51134.0,38.481211254,1204.2308877,48098.0,10033.0,20599.0,14420.0,255.0,643.0,2148.0,1174.0,26990.0,22971.0,22227.0,924.0,1.0631179171,18734.742141,3542.73,74285.0,48098.0
(OST) Austria,(49) Specialist cattle,2005,20.884627955114937,22936.0,23201.0,39812.0,81.563608441,809.4333767999999,39942.0,8252.0,16299.0,12879.0,677.0,832.0,1003.0,2739.0,22640.0,14434.0,24239.0,-1173.0,0.9967539645,17644.358979,3412.3,62878.0,39941.0
(OST) Austria,(50) Specialist granivores,2005,9.434578930166685,34174.0,15009.0,108723.0,591.0899452000001,1050.3469996,90951.0,45018.0,22323.0,17978.0,627.0,2810.0,2195.0,16044.0,83324.0,9355.0,18716.0,-2314.0,1.1954099025,27173.964829,3499.4,125125.0,90951.0
(OST) Austria,(60) Mixed crops,2005,2.4512474125721755,27300.0,23959.0,56045.0,1022.2333304,889.50162843,52481.0,11873.0,19666.0,13843.0,2246.0,3649.0,1205.0,36927.0,4626.0,14491.0,25160.0,-1424.0,1.0678997311,22140.851003,3601.87,79781.0,52481.0
(OST) Austria,(70) Mixed livestock,2005,3.4099575117115153,19825.0,18918.0,49477.0,241.48079787,991.08169244,48628.0,14687.0,16512.0,13955.0,284.0,1518.0,1671.0,7176.0,30602.0,11699.0,20376.0,-1400.0,1.0174641246,17074.355891,3305.89,68453.0,48627.0
(OST) Austria,(80) Mixed crops and livestock,2005,5.196644514653012,20809.0,25100.0,50495.0,513.97751154,944.36297932,54510.0,13964.0,20029.0,14915.0,790.0,3344.0,1467.0,19461.0,21020.0,10014.0,26065.0,-1241.0,0.9263429640999999,19809.940015,3187.06,75319.0,54510.0
(POL) Poland,(15) Specialist COP,2005,3.7818965399669953,6483.0,8229.0,31620.0,490.57620886,928.99308271,31760.0,14185.0,8315.0,5717.0,1899.0,973.0,672.0,29381.0,1436.0,803.0,7068.0,-444.0,0.9955673845,6548.2921878,3519.36,38244.0,31761.0
(POL) Poland,(16) Specialist other fieldcrops,2005,5.864462719746873,10140.0,3609.0,32127.0,1027.0458532,672.24761403,24764.0,9862.0,6256.0,5351.0,2474.0,445.0,377.0,30033.0,1524.0,571.0,3145.0,-369.0,1.2973380056000001,5724.3755265,5308.52,34903.0,24764.0
(POL) Poland,(20) Specialist horticulture,2005,4.515636294205093,12298.0,511.0,50268.0,10548.061027,685.14701365,37019.0,13601.0,12073.0,6688.0,3856.0,104.0,696.0,49868.0,264.0,136.0,-459.0,-493.0,1.3579170166999999,5823.9885607,6591.84,49316.0,37018.0
(POL) Poland,(36) Specialist orchards - fruits,2005,3.37274797812419,6315.0,716.0,23584.0,2870.8624141,558.18613604,17443.0,4109.0,3804.0,7108.0,2129.0,32.0,262.0,23151.0,74.0,359.0,735.0,-561.0,1.3520568122999999,3954.0412383000003,5174.31,23758.0,17443.0
(POL) Poland,(45) Specialist milk,2005,15.389441239447377,7967.0,2313.0,19373.0,185.35096655,925.12595257,13244.0,6353.0,3467.0,2924.0,204.0,126.0,170.0,3306.0,15868.0,200.0,2222.0,-384.0,1.4628327246000001,5074.0003503,3837.86,21211.0,13244.0
(POL) Poland,(48) Specialist sheep and goats,2005,1.029690547304393,1592.0,1928.0,7690.0,123.99440692,438.82648925,7596.0,2836.0,2303.0,2195.0,125.0,67.0,71.0,2223.0,4407.0,1059.0,1618.0,-121.0,1.0123763982,1406.7303358,3088.39,9187.0,7596.0
(POL) Poland,(49) Specialist cattle,2005,1.9543662970691327,2632.0,1936.0,9625.0,187.24414639,560.30879984,8379.0,3398.0,2482.0,2224.0,114.0,48.0,113.0,2607.0,5890.0,1128.0,1603.0,-218.0,1.1488254208,2067.2374747999997,3325.26,11010.0,8378.0
(POL) Poland,(50) Specialist granivores,2005,9.268578754279012,9726.0,2519.0,38118.0,411.76912356,745.55218796,30593.0,21128.0,4658.0,3658.0,711.0,138.0,302.0,6956.0,30937.0,225.0,2545.0,-343.0,1.2459776903,6792.2116788,3635.18,40320.0,30593.0
(POL) Poland,(60) Mixed crops,2005,1.8807195559374275,4294.0,1688.0,16907.0,1223.5467655999998,674.17774537,13912.0,4214.0,3508.0,4628.0,1303.0,114.0,144.0,15583.0,1069.0,256.0,1495.0,-197.0,1.2153388487999999,2921.1698539999998,4558.78,18205.0,13911.0
(POL) Poland,(70) Mixed livestock,2005,31.08438007173738,3247.0,1758.0,11526.0,319.73202414,646.83330439,9735.0,4954.0,2338.0,2180.0,151.0,56.0,54.0,3917.0,7404.0,205.0,1559.0,-103.0,1.1840106148,2297.2976351999996,3458.97,12982.0,9735.0
(POL) Poland,(80) Mixed crops and livestock,2005,21.858080002182128,4302.0,2491.0,16228.0,523.65304196,697.14647028,13956.0,6623.0,3426.0,2956.0,631.0,167.0,154.0,9269.0,6628.0,331.0,2166.0,-135.0,1.1628078182,3232.0569144,3668.64,18259.0,13956.0
(POR) Portugal,(15) Specialist COP,2005,1.653257890549023,8128.0,15305.0,16069.0,411.73218655,746.4754582,22982.0,7484.0,8569.0,5019.0,745.0,1038.0,127.0,14484.0,123.0,1462.0,15042.0,0.0,0.6991812023999999,8282.0572886,2328.21,31111.0,22982.0
(POR) Portugal,(16) Specialist other fieldcrops,2005,5.8350278489965515,7876.0,10932.0,23844.0,1162.5371396,251.16282378,26683.0,8342.0,8839.0,5122.0,2490.0,1706.0,183.0,21763.0,641.0,1440.0,10739.0,-24.0,0.8936161211,8127.8330768999995,2898.76,34559.0,26683.0
(POR) Portugal,(20) Specialist horticulture,2005,5.534435505260366,9491.0,374.0,33968.0,9083.2027865,1312.9696969000001,25677.0,10859.0,4841.0,5808.0,3711.0,345.0,113.0,33250.0,170.0,548.0,112.0,1088.0,1.3228986236,5570.066183,4332.59,35168.0,25677.0
(POR) Portugal,(35) Specialist wine,2005,11.183803377243391,8585.0,2158.0,19736.0,2556.4097667,321.50215099,15176.0,2360.0,3163.0,4718.0,4770.0,132.0,33.0,18571.0,48.0,1117.0,1726.0,2299.0,1.3004491576000001,5674.9757581,3796.0,23761.0,15176.0
(POR) Portugal,(36) Specialist orchards - fruits,2005,8.416585624613209,6894.0,1669.0,19170.0,2490.7026325999996,266.43089961,14438.0,3384.0,3202.0,4165.0,3506.0,71.0,110.0,18713.0,7.0,449.0,1579.0,583.0,1.3277391357,5295.3539702,3623.98,21332.0,14438.0
(POR) Portugal,(37) Specialist olives,2005,0.963663690213067,11100.0,11103.0,12345.0,335.43276225,1767.6457145999998,12262.0,878.0,3283.0,4478.0,2864.0,530.0,229.0,11902.0,1.0,441.0,11018.0,0.0,1.0067514765999999,10519.915631,2684.86,23363.0,12262.0
(POR) Portugal,(38) Permanent crops combined,2005,6.498099195473434,6050.0,3607.0,12470.0,827.13520259,360.87699367,10195.0,1771.0,2436.0,3292.0,2598.0,97.0,2.0,11704.0,213.0,553.0,3367.0,409.0,1.2230605599,5115.4942891,3126.21,16246.0,10195.0
(POR) Portugal,(45) Specialist milk,2005,9.097338873662807,17153.0,7330.0,52354.0,501.91228688,1324.1366418,42581.0,28040.0,6705.0,5260.0,1189.0,1065.0,322.0,7221.0,44042.0,1091.0,6818.0,562.0,1.2295184627,10310.322167,3567.99,59734.0,42580.0
(POR) Portugal,(48) Specialist sheep and goats,2005,13.270267880823978,6897.0,6501.0,14281.0,87.32976184600001,450.66191367,14043.0,5985.0,3367.0,3569.0,770.0,304.0,47.0,3082.0,8528.0,2671.0,6323.0,336.0,1.016961347,5665.7135364,2602.08,20940.0,14043.0
(POR) Portugal,(49) Specialist cattle,2005,8.85863318893113,8644.0,11723.0,15734.0,132.88232041,349.61219844,19195.0,10126.0,3808.0,3742.0,847.0,488.0,184.0,4848.0,9629.0,1257.0,11525.0,580.0,0.8197218340000001,6806.363772499999,2702.24,27839.0,19194.0
(POR) Portugal,(50) Specialist granivores,2005,1.3615064980991953,40893.0,1007.0,169395.0,239.70044072,812.89136752,129130.0,100129.0,13640.0,7656.0,7320.0,287.0,97.0,2117.0,165829.0,1449.0,-756.0,1384.0,1.3118172835,22419.142669999997,4043.34,170023.0,129130.0
(POR) Portugal,(60) Mixed crops,2005,8.938201750508355,4768.0,2968.0,12370.0,1019.4456531,261.06298107,10678.0,2905.0,2789.0,3523.0,1289.0,98.0,75.0,11273.0,483.0,613.0,2839.0,237.0,1.1583831317,3998.9760971999995,2875.06,15446.0,10678.0
(POR) Portugal,(70) Mixed livestock,2005,3.439130050393422,,,,,,,,,,,,,,,,,,,,,,
(POR) Portugal,(80) Mixed crops and livestock,2005,14.950048625232077,5582.0,5420.0,14263.0,511.8453977,464.83042341,14278.0,6024.0,3496.0,3366.0,1122.0,245.0,24.0,7689.0,5892.0,682.0,5113.0,484.0,0.9989405173999999,4224.2087432,2947.83,19860.0,14277.0
(SUO) Finland,(15) Specialist COP,2005,20.879888268156424,7615.0,36166.0,20734.0,333.88270372,-340.5530257,49365.0,9577.0,19195.0,14922.0,654.0,2940.0,2078.0,17360.0,-22.0,3397.0,36047.0,199.0,0.4200207657,19262.936776,1221.14,56980.0,49365.0
(SUO) Finland,(16) Specialist other fieldcrops,2005,13.89664804469274,10863.0,31135.0,35937.0,716.63704426,688.32697618,56264.0,12058.0,23556.0,13913.0,1347.0,3493.0,1898.0,30931.0,505.0,4501.0,31020.0,170.0,0.6387282391,21938.908099,1449.35,67127.0,56265.0
(SUO) Finland,(20) Specialist horticulture,2005,4.5856610800744875,26695.0,32682.0,186469.0,72201.966275,,192298.0,58486.0,69974.0,20301.0,38621.0,1563.0,3353.0,179987.0,0.0,6482.0,32374.0,150.0,0.9696894620000001,18837.013453,7310.83,218993.0,192298.0
(SUO) Finland,(36) Specialist orchards - fruits,2005,1.675977653631285,,,,,,,,,,,,,,,,,,,,,,
(SUO) Finland,(45) Specialist milk,2005,32.93761638733706,29616.0,47046.0,70985.0,107.07228531,1911.2072708,88760.0,32191.0,28062.0,21275.0,2528.0,2150.0,2553.0,4303.0,64107.0,2576.0,46831.0,560.0,0.7997472117000001,17730.840462,4530.99,118376.0,88759.0
(SUO) Finland,(48) Specialist sheep and goats,2005,3.8640595903165735,781.0,19052.0,15818.0,182.32739034,296.97342257,34059.0,7191.0,15215.0,9339.0,390.0,1057.0,867.0,3445.0,2856.0,9517.0,18965.0,57.0,0.4644321114,3317.5244161999995,1735.75,34840.0,34059.0
(SUO) Finland,(49) Specialist cattle,2005,10.42830540037244,24375.0,69586.0,42966.0,103.99114843,651.83734657,88428.0,29355.0,28811.0,21209.0,2686.0,3160.0,3207.0,5303.0,34705.0,2958.0,69348.0,491.0,0.4858793025,22103.817311000003,3026.1,112805.0,88429.0
(SUO) Finland,(50) Specialist granivores,2005,5.5633147113594035,40593.0,69011.0,152993.0,407.73476883,826.99548997,181586.0,90045.0,41353.0,36549.0,4224.0,4709.0,4706.0,21894.0,124345.0,6754.0,68573.0,613.0,0.8425383828,31336.45182,3430.53,222179.0,181586.0
(SUO) Finland,(60) Mixed crops,2005,1.3268156424581006,,,,,,,,,,,,,,,,,,,,,,
(SUO) Finland,(70) Mixed livestock,2005,0.25605214152700184,,,,,,,,,,,,,,,,,,,,,,
(SUO) Finland,(80) Mixed crops and livestock,2005,4.5856610800744875,14945.0,48414.0,46151.0,389.99909668,734.37533434,79729.0,28568.0,25239.0,18139.0,1457.0,3320.0,3005.0,19730.0,21987.0,4434.0,48263.0,260.0,0.5788522839,16904.749991,2635.49,94674.0,79729.0
(SVE) Sweden,(15) Specialist COP,2005,11.231307667833281,5922.0,25369.0,67705.0,449.96901017,2676.3646254,86925.0,23911.0,30164.0,20185.0,1556.0,7002.0,4107.0,41545.0,4333.0,21826.0,25142.0,0.0,0.7788912571,19919.5968,1782.48,92847.0,86925.0
(SVE) Sweden,(16) Specialist other fieldcrops,2005,11.613108495068406,5876.0,23188.0,96378.0,910.08084762,1097.0451847000002,113592.0,32820.0,37105.0,21713.0,4623.0,10546.0,6784.0,69868.0,7196.0,19314.0,22991.0,99.0,0.8484526665000001,27997.061881,1933.26,119468.0,113592.0
(SVE) Sweden,(20) Specialist horticulture,2005,0.9545020680878141,49270.0,23287.0,578044.0,5412.166721399999,651.28155293,555489.0,145784.0,197247.0,55096.0,104628.0,33412.0,19321.0,497579.0,12347.0,68118.0,23153.0,3562.0,1.0406040251000002,39455.184156,9821.03,604759.0,555489.0
(SVE) Sweden,(45) Specialist milk,2005,27.74419344575246,24565.0,40375.0,168077.0,331.90745272,1534.3609666,184036.0,75853.0,50511.0,31611.0,12939.0,5983.0,7139.0,30485.0,123171.0,14421.0,40287.0,238.0,0.9132801181,25256.282013,4735.29,208602.0,184036.0
(SVE) Sweden,(48) Specialist sheep and goats,2005,2.768055997454661,,,,,,,,,,,,,,,,,,,,,,
(SVE) Sweden,(49) Specialist cattle,2005,32.357620108176896,6045.0,26380.0,52877.0,268.69368817,512.63447138,73178.0,25368.0,24594.0,17377.0,1219.0,1880.0,2741.0,16013.0,19185.0,17679.0,26252.0,94.0,0.7225811039,10557.436864,2303.1,79223.0,73178.0
(SVE) Sweden,(50) Specialist granivores,2005,4.5179764556156545,10030.0,16075.0,244115.0,579.18702082,922.94646979,250175.0,120124.0,47601.0,44985.0,14128.0,10616.0,12720.0,29106.0,200184.0,14824.0,15987.0,103.0,0.9757779547,29476.598809,3416.13,260205.0,250175.0
(SVE) Sweden,(60) Mixed crops,2005,0.6999681832643971,,,,,,,,,,,,,,,,,,,,,,
(SVE) Sweden,(70) Mixed livestock,2005,1.6544702513522112,-396.0,41128.0,229070.0,519.12815314,679.93775112,270579.0,111288.0,62268.0,46686.0,16595.0,17833.0,15907.0,53835.0,131871.0,43365.0,41113.0,0.0,0.8465946052,25944.118438999998,4197.37,270183.0,270578.0
(SVE) Sweden,(80) Mixed crops and livestock,2005,6.45879732739421,8044.0,38424.0,170084.0,586.19954707,823.15364289,200274.0,76797.0,50951.0,38455.0,11535.0,10420.0,12116.0,70201.0,69104.0,30780.0,38234.0,0.0,0.8492589607,28652.003156,3087.36,208318.0,200274.0
(SVK) Slovakia,(15) Specialist COP,2005,30.878186968838527,-9728.0,51807.0,188261.0,388.59454448,346.59171164,231082.0,76374.0,83707.0,25927.0,30505.0,10985.0,3585.0,135357.0,6144.0,46760.0,33093.0,0.0,0.8146931663,4718.5413281,14078.75,221354.0,231083.0
(SVK) Slovakia,(16) Specialist other fieldcrops,2005,22.096317280453256,19222.0,45042.0,256229.0,559.59684189,530.42092536,278903.0,77431.0,107216.0,36442.0,44392.0,10240.0,3183.0,161020.0,12430.0,82779.0,41896.0,0.0,0.9187016248000001,7474.009118699999,19543.86,298125.0,278903.0
(SVK) Slovakia,(35) Specialist wine,2005,0.84985835694051,,,,,,,,,,,,,,,,,,,,,,
(SVK) Slovakia,(36) Specialist orchards - fruits,2005,0.28328611898017,,,,,,,,,,,,,,,,,,,,,,
(SVK) Slovakia,(38) Permanent crops combined,2005,0.28328611898017,,,,,,,,,,,,,,,,,,,,,,
(SVK) Slovakia,(45) Specialist milk,2005,10.764872521246458,-37199.0,207306.0,599133.0,152.35509932,798.58908851,835461.0,257261.0,197700.0,162700.0,192805.0,19089.0,5907.0,154062.0,313970.0,131101.0,199129.0,0.0,0.7171284094,4811.2598398,72184.3,798262.0,835461.0
(SVK) Slovakia,(48) Specialist sheep and goats,2005,4.53257790368272,16626.0,65494.0,60059.0,82.126290571,277.63762552,108246.0,28111.0,37900.0,19155.0,17188.0,5075.0,817.0,24652.0,17880.0,17528.0,64812.0,0.0,0.5548427022,6370.4368781,12041.72,124871.0,108246.0
(SVK) Slovakia,(49) Specialist cattle,2005,5.94900849858357,-22566.0,139812.0,222505.0,68.237648532,343.99943368,380018.0,95554.0,111154.0,84334.0,74969.0,8820.0,5186.0,45925.0,72924.0,103656.0,134947.0,0.0,0.5855122291,4385.5524035,29379.4,357452.0,380018.0
(SVK) Slovakia,(50) Specialist granivores,2005,0.84985835694051,,,,,,,,,,,,,,,,,,,,,,
(SVK) Slovakia,(60) Mixed crops,2005,1.13314447592068,,,,,,,,,,,,,,,,,,,,,,
(SVK) Slovakia,(70) Mixed livestock,2005,4.2492917847025495,-28372.0,226872.0,1247527.0,258.50315355,753.20851457,1453727.0,518819.0,356213.0,238660.0,310408.0,22170.0,7458.0,351136.0,649568.0,246822.0,177828.0,0.0,0.8581577997,5332.6253713999995,112509.36,1425355.0,1453726.0
(SVK) Slovakia,(80) Mixed crops and livestock,2005,18.13031161473088,-35423.0,155851.0,873297.0,403.39846980000004,808.0720746000001,1045145.0,358439.0,276696.0,148289.0,223110.0,30288.0,8322.0,400359.0,334650.0,138288.0,136425.0,0.0,0.8355747841,5629.650975399999,77190.57,1009722.0,1045144.0
(SVN) Slovenia,(15) Specialist COP,2005,0.5456349206349206,,,,,,,,,,,,,,,,,,,,,,
(SVN) Slovenia,(16) Specialist other fieldcrops,2005,2.7281746031746033,,,,,,,,,,,,,,,,,,,,,,
(SVN) Slovenia,(20) Specialist horticulture,2005,0.9672619047619048,,,,,,,,,,,,,,,,,,,,,,
(SVN) Slovenia,(35) Specialist wine,2005,4.191468253968254,8156.0,1242.0,22496.0,5076.8859942,145.32631163,15850.0,3882.0,3721.0,6887.0,1069.0,18.0,273.0,22003.0,60.0,433.0,-657.0,2167.0,1.4193493269,3567.1830751999996,4102.73,24006.0,15850.0
(SVN) Slovenia,(36) Specialist orchards - fruits,2005,1.6865079365079365,,,,,,,,,,,,,,,,,,,,,,
(SVN) Slovenia,(37) Specialist olives,2005,0.1736111111111111,,,,,,,,,,,,,,,,,,,,,,
(SVN) Slovenia,(38) Permanent crops combined,2005,2.058531746031746,,,,,,,,,,,,,,,,,,,,,,
(SVN) Slovenia,(45) Specialist milk,2005,22.61904761904762,8891.0,6075.0,25210.0,136.04452880000002,1029.3791786,22638.0,8443.0,5784.0,7668.0,132.0,296.0,314.0,1861.0,21413.0,1936.0,5395.0,925.0,1.1135980881999998,4290.1214929,4108.15,31530.0,22638.0
(SVN) Slovenia,(48) Specialist sheep and goats,2005,5.555555555555555,5450.0,5736.0,7860.0,129.78197675,472.80731209,7783.0,1643.0,3137.0,2780.0,75.0,117.0,31.0,1544.0,3791.0,2525.0,5192.0,182.0,1.0098449014,3159.6452334,3267.17,13234.0,7784.0
